"npi","zip","fipscounty","drug_name","generic_name","total_day_supply","total_claim_count"
1912988965,"37825","47025",OXYCODONE HCL,OXYCODONE HCL,343,35
1801800313,"37311","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,343,93
1154415388,"37204","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,343,65
1386028488,"37721","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,343,13
1962481713,"37403","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,343,13
1376844357,"37388","47031",TRAMADOL HCL,TRAMADOL HCL,343,15
1679557565,"37172","47147",TRAMADOL HCL,TRAMADOL HCL,343,15
1346388568,"37042","47125",BUTALBITAL COMPOUND-CODEINE,CODEINE/BUTALBITAL/ASA/CAFFEIN,343,13
1265440416,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,343,66
1124029699,"37076","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,343,50
1699775718,"37849","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,343,107
1306828942,"37203","47037",MORPHINE SULFATE ER,MORPHINE SULFATE,343,19
1245289693,"38135","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,343,115
1639493380,"37167","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,343,21
1902843154,"37421","47065",TRAMADOL HCL,TRAMADOL HCL,343,15
1538160536,"38104","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,343,116
1295952505,"38401","47119",TRAMADOL HCL,TRAMADOL HCL,343,13
1285615385,"38478","47055",METHADONE HCL,METHADONE HCL,343,18
1457767345,"37813","47063",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,343,17
1275577710,"37415","47065",BUTRANS,BUPRENORPHINE,343,13
1831373810,"37043","47125",OXYCONTIN,OXYCODONE HCL,343,25
1508869892,"38119","47157",FENTANYL,FENTANYL,343,13
1639112139,"37167","47149",OXYCODONE HCL,OXYCODONE HCL,343,53
1417959727,"37663","47163",TRAMADOL HCL,TRAMADOL HCL,342,16
1144409566,"37138","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,342,17
1497877583,"38574","47141",TRAMADOL HCL,TRAMADOL HCL,342,13
1699767764,"37207","47037",TRAMADOL HCL,TRAMADOL HCL,342,20
1659676906,"38340","47023",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,342,15
1346531241,"37920","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,342,39
1114979184,"38401","47119",TRAMADOL HCL,TRAMADOL HCL,342,17
1184940462,"37620","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,342,12
1194024497,"37857","47073",MORPHINE SULFATE ER,MORPHINE SULFATE,342,13
1316054133,"38401","47119",FENTANYL,FENTANYL,342,12
1760448500,"37091","47117",OXYCODONE HCL ER,OXYCODONE HCL,342,13
1215273917,"37128","47149",OXYCODONE HCL ER,OXYCODONE HCL,342,12
1528006673,"38024","47045",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,342,14
1831478411,"37620","47163",MORPHINE SULFATE ER,MORPHINE SULFATE,342,15
1386016145,"37129","47149",TRAMADOL HCL,TRAMADOL HCL,342,13
1659364545,"38017","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,342,25
1932536125,"38501","47141",TRAMADOL HCL,TRAMADOL HCL,342,26
1285733618,"37232","47037",HYDROMORPHONE HCL,HYDROMORPHONE HCL,342,16
1871525253,"38068","47047",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,342,35
1396199154,"37862","47155",TRAMADOL HCL,TRAMADOL HCL,342,12
1750578878,"37916","47093",NUCYNTA ER,TAPENTADOL HCL,342,12
1366525388,"37203","47037",OXYCODONE HCL,OXYCODONE HCL,342,13
1720071814,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,342,13
1306834700,"37129","47149",TRAMADOL HCL,TRAMADOL HCL,342,13
1508814484,"38128","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,342,26
1114962339,"37923","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,342,12
1508853250,"38104","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,342,42
1124083720,"37203","47037",TRAMADOL HCL,TRAMADOL HCL,341,25
1679931414,"38024","47045",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,341,33
1629073846,"37604","47179",OXYCODONE HCL,OXYCODONE HCL,341,13
1619144342,"38401","47119",TRAMADOL HCL,TRAMADOL HCL,341,13
1578559605,"38109","47157",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,341,31
1124012950,"37067","47187",TRAMADOL HCL,TRAMADOL HCL,341,17
1235390238,"37920","47093",OXYCODONE HCL,OXYCODONE HCL,341,21
1457671380,"37772","47105",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,341,54
1700149648,"37321","47143",NUCYNTA,TAPENTADOL HCL,341,13
1831130731,"37849","47093",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,341,15
1669433090,"37027","47187",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,341,27
1952392797,"37203","47037",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,341,14
1023205531,"37205","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,341,13
1699930859,"37620","47163",MORPHINE SULFATE ER,MORPHINE SULFATE,341,18
1922196906,"37916","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,340,21
1508800905,"38120","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,53
1225292162,"37922","47093",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,340,18
1225125354,"37067","47187",FENTANYL,FENTANYL,340,12
1831146315,"37879","47025",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,82
1851768022,"37920","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,58
1881133643,"37347","47115",TRAMADOL HCL,TRAMADOL HCL,340,15
1487623971,"37917","47093",TRAMADOL HCL,TRAMADOL HCL,340,13
1154326403,"38120","47157",METHADONE HCL,METHADONE HCL,340,12
1053316448,"38501","47141",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,340,50
1679529473,"38138","47157",TRAMADOL HCL,TRAMADOL HCL,340,17
1710920467,"37110","47177",TRAMADOL HCL,TRAMADOL HCL,340,13
1417920141,"37363","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,340,33
1851327977,"37058","47161",OXYCONTIN,OXYCODONE HCL,340,20
1487731147,"37205","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,30
1366992760,"37887","47129",XTAMPZA ER,OXYCODONE MYRISTATE,340,12
1073511192,"37343","47065",METHADONE HCL,METHADONE HCL,340,12
1063518629,"38305","47113",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,340,14
1114922374,"37615","47179",BUTRANS,BUPRENORPHINE,340,12
1013911874,"37620","47163",TRAMADOL HCL-ACETAMINOPHEN,TRAMADOL HCL/ACETAMINOPHEN,340,27
1669479036,"38063","47097",OXYCODONE HCL,OXYCODONE HCL,340,12
1407884760,"38138","47157",FENTANYL,FENTANYL,340,12
1780771543,"37040","47125",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,340,15
1467481044,"37122","47189",HYDROMORPHONE HCL,HYDROMORPHONE HCL,340,12
1740685635,"37236","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,49
1851442024,"37209","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,19
1689684656,"37684","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,340,13
1881010908,"37869","47067",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,14
1285637124,"37660","47163",HYDROMORPHONE HCL,HYDROMORPHONE HCL,340,13
1336294016,"37923","47093",MORPHINE SULFATE,MORPHINE SULFATE,340,12
1558303198,"37918","47093",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,340,18
1235410481,"38340","47023",BUTRANS,BUPRENORPHINE,340,12
1104837327,"37087","47189",HYDROMORPHONE HCL,HYDROMORPHONE HCL,340,12
1841225661,"37130","47149",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,340,17
1346285608,"37923","47093",OXYCODONE HCL,OXYCODONE HCL,340,12
1902844673,"37167","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,83
1437518180,"38261","47131",TRAMADOL HCL,TRAMADOL HCL,340,13
1164412474,"38551","47027",METHADONE HCL,METHADONE HCL,340,46
1831135706,"37330","47051",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,340,20
1902873045,"38138","47157",OXYCODONE HCL,OXYCODONE HCL,340,15
1740593359,"38583","47185",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,12
1508054768,"37403","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,340,12
1194700146,"38138","47157",TRAMADOL HCL-ACETAMINOPHEN,TRAMADOL HCL/ACETAMINOPHEN,340,12
1417056250,"38133","47157",MORPHINE SULFATE,MORPHINE SULFATE,340,12
1780648063,"37659","47179",FENTANYL,FENTANYL,340,11
1619312998,"37311","47011",BUTRANS,BUPRENORPHINE,340,12
1003034851,"37862","47155",OXYCODONE HCL,OXYCODONE HCL,340,18
1184711202,"37205","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,12
1114476843,"37128","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,340,12
1063811834,"38016","47157",HYDROMORPHONE HCL,HYDROMORPHONE HCL,339,22
1801067251,"38120","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,339,49
1629469564,"38119","47157",TRAMADOL HCL,TRAMADOL HCL,339,15
1689887788,"37404","47065",TRAMADOL HCL,TRAMADOL HCL,339,13
1023434248,"37066","47165",TRAMADOL HCL,TRAMADOL HCL,339,18
1538566260,"37232","47037",MORPHINE SULFATE ER,MORPHINE SULFATE,339,16
1033229075,"37404","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,339,20
1265791867,"37232","47037",OXYCODONE HCL,OXYCODONE HCL,339,42
1730143926,"38119","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,339,53
1518976315,"37075","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,339,13
1568564672,"37421","47065",OXYCODONE HCL,OXYCODONE HCL,339,23
1417348426,"37814","47063",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,339,113
1396792057,"38125","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,339,64
1245217504,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,339,16
1396723748,"38119","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,339,47
1609189216,"37167","47149",FENTANYL,FENTANYL,339,23
1871605956,"38126","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,339,104
1245227313,"38024","47045",HYDROCODONE-IBUPROFEN,HYDROCODONE/IBUPROFEN,339,13
1922251982,"37232","47037",OXYCODONE HCL,OXYCODONE HCL,338,13
1417372558,"38138","47157",BUTRANS,BUPRENORPHINE,338,12
1841735321,"38305","47113",FENTANYL,FENTANYL,338,23
1801895206,"38125","47157",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,338,14
1700310216,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,338,13
1003044033,"37830","47001",TRAMADOL HCL,TRAMADOL HCL,338,41
1720319940,"37841","47151",BUTRANS,BUPRENORPHINE,338,12
1285620781,"37743","47059",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,338,62
1982025763,"37804","47009",TRAMADOL HCL,TRAMADOL HCL,338,16
1609830504,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,338,78
1649628371,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,338,29
1134355217,"38138","47157",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,338,14
1013095603,"37027","47187",OXYCODONE HCL,OXYCODONE HCL,338,11
1114037306,"38133","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,338,77
1255753810,"37743","47059",OXYCODONE HCL,OXYCODONE HCL,338,14
1891749420,"37215","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,338,13
1255675088,"37043","47125",XTAMPZA ER,OXYCODONE MYRISTATE,338,14
1831181205,"38506","47141",OXYCONTIN,OXYCODONE HCL,338,24
1225378904,"38320","47005",BUTRANS,BUPRENORPHINE,337,12
1558330241,"37821","47029",ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,337,13
1396795480,"37813","47063",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,337,14
1104811694,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,16
1427444058,"37205","47037",TRAMADOL HCL,TRAMADOL HCL,337,12
1760460208,"37066","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,65
1992790091,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,12
1053632018,"37343","47065",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,337,12
1033501127,"38018","47157",OXYCONTIN,OXYCODONE HCL,337,13
1114961430,"37849","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,20
1215036652,"37232","47037",CODEINE SULFATE,CODEINE SULFATE,337,12
1346632783,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,16
1700843679,"38103","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,17
1831621952,"38018","47157",TRAMADOL HCL,TRAMADOL HCL,337,12
1437206232,"37232","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,12
1275997876,"37204","47037",BUPRENORPHINE,BUPRENORPHINE,337,12
1144741059,"38112","47157",TRAMADOL HCL,TRAMADOL HCL,337,25
1063473346,"37760","47089",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,46
1952822355,"37043","47125",OXYCODONE HCL,OXYCODONE HCL,337,15
1477619872,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,12
1538588439,"37917","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,12
1811410954,"37347","47115",OXYCODONE HCL,OXYCODONE HCL,337,12
1093930216,"37620","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,21
1710134499,"37701","47009",OXYCODONE HCL,OXYCODONE HCL,337,12
1366460412,"37813","47063",MORPHINE SULFATE,MORPHINE SULFATE,337,12
1568823482,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,12
1730433475,"37013","47037",METHADONE HCL,METHADONE HCL,337,12
1114928363,"37110","47177",TRAMADOL HCL,TRAMADOL HCL,337,12
1831182617,"37404","47065",TRAMADOL HCL,TRAMADOL HCL,337,53
1528063211,"37415","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,64
1669898433,"37919","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,337,27
1780798058,"38012","47075",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,337,17
1770547606,"37604","47179",MORPHINE SULFATE,MORPHINE SULFATE,336,12
1346397205,"37069","47187",FENTANYL,FENTANYL,336,11
1689665614,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,12
1366430001,"37129","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,336,48
1366559296,"37917","47093",XTAMPZA ER,OXYCODONE MYRISTATE,336,12
1588752505,"37919","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,336,42
1538107206,"37211","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,131
1366486821,"38120","47157",TRAMADOL HCL,TRAMADOL HCL,336,43
1477590404,"37813","47063",BUTRANS,BUPRENORPHINE,336,12
1720081532,"37043","47125",OXYCODONE HCL ER,OXYCODONE HCL,336,12
1659788750,"37174","47119",OXYCONTIN,OXYCODONE HCL,336,14
1477678696,"37830","47001",BUTRANS,BUPRENORPHINE,336,12
1093707937,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,336,13
1255323382,"37166","47041",MORPHINE SULFATE,MORPHINE SULFATE,336,15
1659524676,"37110","47177",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,27
1093006751,"37934","47093",PERCOCET,OXYCODONE HCL/ACETAMINOPHEN,336,12
1245274679,"37922","47093",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,336,30
1770811424,"37129","47149",TRAMADOL HCL,TRAMADOL HCL,336,22
1710972799,"38024","47045",MEPERIDINE HCL,MEPERIDINE HCL,336,13
1871503672,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,13
1073582110,"38305","47113",BUTRANS,BUPRENORPHINE,336,12
1720233075,"37129","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,336,41
1336124080,"37341","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,12
1245267095,"37604","47179",BUTRANS,BUPRENORPHINE,336,12
1871565465,"37066","47165",MORPHINE SULFATE ER,MORPHINE SULFATE,336,13
1033187810,"37129","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,12
1255488128,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,336,18
1780746586,"37087","47189",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,336,45
1740279397,"38583","47185",BUTRANS,BUPRENORPHINE,336,12
1831199223,"38501","47141",HYDROMORPHONE HCL,HYDROMORPHONE HCL,336,12
1730405531,"37403","47065",TRAMADOL HCL,TRAMADOL HCL,336,23
1043532419,"37354","47123",ROXICODONE,OXYCODONE HCL,336,12
1982666012,"38555","47035",BUPRENORPHINE,BUPRENORPHINE,336,12
1184612921,"37075","47165",HYDROMORPHONE HCL,HYDROMORPHONE HCL,336,26
1164569703,"37129","47149",BUTRANS,BUPRENORPHINE,336,12
1275538977,"38004","47167",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,335,12
1417390824,"37403","47065",TRAMADOL HCL,TRAMADOL HCL,335,14
1265431035,"37312","47011",EMBEDA,MORPHINE SULFATE/NALTREXONE,335,12
1518285659,"37040","47125",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,107
1932139474,"37027","47187",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,335,41
1932339876,"38138","47157",TRAMADOL HCL,TRAMADOL HCL,335,12
1437594439,"37130","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,12
1134173024,"38118","47157",MORPHINE SULFATE ER,MORPHINE SULFATE,335,14
1174539159,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,20
1780600874,"38344","47017",MORPHINE SULFATE ER,MORPHINE SULFATE,335,12
1164468906,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,18
1689079865,"37075","47165",FENTANYL,FENTANYL,335,19
1801974449,"37128","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,13
1972699494,"38305","47113",BUTORPHANOL TARTRATE,BUTORPHANOL TARTRATE,335,12
1467744680,"37862","47155",MORPHINE SULFATE,MORPHINE SULFATE,335,12
1518238450,"38115","47157",TRAMADOL HCL,TRAMADOL HCL,335,15
1255374880,"37849","47093",TRAMADOL HCL,TRAMADOL HCL,335,20
1760551097,"38583","47185",MORPHINE SULFATE,MORPHINE SULFATE,335,20
1669917522,"38370","47071",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,14
1528442688,"38301","47113",OXYCODONE HCL,OXYCODONE HCL,335,14
1104135441,"37311","47011",OXYMORPHONE HCL ER,OXYMORPHONE HCL,335,13
1104941053,"37752","47025",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,335,18
1518933829,"37312","47011",BUTALB-CAFF-ACETAMINOPH-CODEIN,BUTALBIT/ACETAMIN/CAFF/CODEINE,335,15
1588822050,"37615","47179",OPANA ER,OXYMORPHONE HCL,335,12
1578555611,"37166","47041",HYDROMORPHONE HCL,HYDROMORPHONE HCL,335,13
1467742908,"38320","47005",TRAMADOL HCL,TRAMADOL HCL,335,17
1740523620,"37660","47163",TRAMADOL HCL,TRAMADOL HCL,335,13
1952569345,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,33
1205996014,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,335,17
1588047583,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,40
1710915848,"37745","47059",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,335,22
1053425181,"37087","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,24
1598941866,"38133","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,335,12
1275907685,"37916","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,335,79
1386639300,"37620","47163",OXYCODONE HCL,OXYCODONE HCL,334,12
1598035982,"37232","47037",TRAMADOL HCL,TRAMADOL HCL,334,28
1790735454,"37148","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,334,12
1649606641,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,334,110
1811077712,"37015","47021",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,334,23
1184734030,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,334,16
1508969627,"37934","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,334,38
1164867628,"37917","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,334,19
1760687537,"37743","47059",FENTANYL,FENTANYL,334,13
1992749253,"37601","47179",FENTANYL,FENTANYL,334,12
1295982098,"37923","47093",OXYCODONE HCL,OXYCODONE HCL,334,13
1871891069,"37620","47163",TRAMADOL HCL,TRAMADOL HCL,334,20
1124280508,"37660","47163",TRAMADOL HCL,TRAMADOL HCL,334,36
1043519705,"38355","47053",OXYCODONE HCL,OXYCODONE HCL,334,20
1245275593,"37203","47037",FENTANYL,FENTANYL,334,11
1346319506,"38301","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,334,97
1851769921,"37343","47065",TRAMADOL HCL,TRAMADOL HCL,333,29
1730171414,"38549","47137",OXYCODONE HCL,OXYCODONE HCL,333,14
1689628323,"38134","47157",TRAMADOL HCL,TRAMADOL HCL,333,21
1194024497,"37857","47073",OXYCODONE HCL,OXYCODONE HCL,333,20
1164538807,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,105
1801836465,"37771","47105",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,333,15
1073589057,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,58
1225249691,"37334","47103",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,12
1891725479,"37055","47043",TRAMADOL HCL,TRAMADOL HCL,333,26
1295167989,"38340","47023",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,333,22
1891759767,"38570","47133",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,333,12
1821462276,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,34
1366785677,"38002","47157",TRAMADOL HCL,TRAMADOL HCL,333,16
1093807422,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,12
1962530436,"37752","47025",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,333,12
1689079865,"37075","47165",OXYCODONE HCL,OXYCODONE HCL,333,53
1841276052,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,45
1467648949,"38320","47005",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,333,12
1720462682,"37201","47037",FENTANYL,FENTANYL,333,12
1124148358,"37311","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,27
1508182726,"38201","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,24
1437449766,"37122","47189",TRAMADOL HCL,TRAMADOL HCL,333,15
1366460412,"37813","47063",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,333,12
1114970464,"37404","47065",TRAMADOL HCL,TRAMADOL HCL,333,40
1679518401,"37909","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,333,30
1003849951,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,333,54
1730205089,"37620","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,332,12
1952365017,"37862","47155",MORPHINE SULFATE ER,MORPHINE SULFATE,332,23
